id,sample_id,project_id,experiment_id,species_id,species_ids,individual_id,name,description,species,cell_number,root_organ,organ,root_organ_ontology,organ_ontology,organ_note,source_sample_id,library_strategy,library_layout,library_selection,technology_name,technology_company,release_date,sequencer_name,sequencer_company,section_thickness,staining_protocol,RIN,DV200,reference_assembly
183781,SAM000183780,297,302,9606,9606,54882,RHP5384 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384200,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183782,SAM000183781,297,302,9606,9606,54883,RHP5385 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384201,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183783,SAM000183782,297,302,9606,9606,54884,RHP5386 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384202,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183784,SAM000183783,297,302,9606,9606,54885,RHP5387 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384203,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183785,SAM000183784,297,302,9606,9606,54886,RHP5388 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384204,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183786,SAM000183785,297,302,9606,9606,54887,RHP5389 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384205,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183787,SAM000183786,297,302,9606,9606,54888,RHP5390 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384206,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183788,SAM000183787,297,302,9606,9606,54889,RHP5391 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384207,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183789,SAM000183788,297,302,9606,9606,54890,RHP5392 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384208,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183790,SAM000183789,297,302,9606,9606,54891,RHP5393 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384209,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183791,SAM000183790,297,302,9606,9606,54892,RHP5394 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384210,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183792,SAM000183791,297,302,9606,9606,54893,RHP5395 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384211,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183793,SAM000183792,297,302,9606,9606,54894,RHP5396 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384212,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183794,SAM000183793,297,302,9606,9606,54895,RHP5397 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384213,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183795,SAM000183794,297,302,9606,9606,54896,RHP5398 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384214,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183796,SAM000183795,297,302,9606,9606,54897,RHP5399 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384215,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183797,SAM000183796,297,302,9606,9606,54898,RHP5400 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384216,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183798,SAM000183797,297,302,9606,9606,54899,RHP5401 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384217,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183799,SAM000183798,297,302,9606,9606,54900,RHP5402 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384218,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183800,SAM000183799,297,302,9606,9606,54901,RHP5403 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384219,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183801,SAM000183800,297,302,9606,9606,54902,RHP5404 scRNA-Seq,,Homo sapiens,0,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5384220,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
183802,SAM000183801,297,302,9606,9606,54903,RHB6979 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381905,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183803,SAM000183802,297,302,9606,9606,54904,RHB6980 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381906,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183804,SAM000183803,297,302,9606,9606,54905,RHB6981 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381907,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183805,SAM000183804,297,302,9606,9606,54906,RHB6982 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381908,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183806,SAM000183805,297,302,9606,9606,54907,RHB6983 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381909,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183807,SAM000183806,297,302,9606,9606,54908,RHB6984 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381910,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183808,SAM000183807,297,302,9606,9606,54909,RHB6985 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381911,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183809,SAM000183808,297,302,9606,9606,54910,RHB6986 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381912,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183810,SAM000183809,297,302,9606,9606,54911,RHB6987 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381913,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183811,SAM000183810,297,302,9606,9606,54912,RHB6988 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381914,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183812,SAM000183811,297,302,9606,9606,54913,RHB6989 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381915,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183813,SAM000183812,297,302,9606,9606,54914,RHB6990 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381916,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183814,SAM000183813,297,302,9606,9606,54915,RHB6991 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381917,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183815,SAM000183814,297,302,9606,9606,54916,RHB6992 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381918,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183816,SAM000183815,297,302,9606,9606,54917,RHB6993 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381919,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183817,SAM000183816,297,302,9606,9606,54918,RHB6994 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381920,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183818,SAM000183817,297,302,9606,9606,54919,RHB6995 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381921,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183819,SAM000183818,297,302,9606,9606,54920,RHB6996 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381922,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183820,SAM000183819,297,302,9606,9606,54921,RHB6997 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381923,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183821,SAM000183820,297,302,9606,9606,54922,RHB6998 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381924,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183822,SAM000183821,297,302,9606,9606,54923,RHB6999 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381925,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183823,SAM000183822,297,302,9606,9606,54924,RHB7000 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381926,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183824,SAM000183823,297,302,9606,9606,54925,RHB7001 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381927,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183825,SAM000183824,297,302,9606,9606,54926,RHB7002 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381928,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183826,SAM000183825,297,302,9606,9606,54927,RHB7003 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381929,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183827,SAM000183826,297,302,9606,9606,54928,RHB7004 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381930,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183828,SAM000183827,297,302,9606,9606,54929,RHB7005 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381931,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183829,SAM000183828,297,302,9606,9606,54930,RHB7006 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381932,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183830,SAM000183829,297,302,9606,9606,54931,RHB7007 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381933,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183831,SAM000183830,297,302,9606,9606,54932,RHB7008 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381934,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183832,SAM000183831,297,302,9606,9606,54933,RHB7009 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381935,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183833,SAM000183832,297,302,9606,9606,54934,RHB7010 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381936,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183834,SAM000183833,297,302,9606,9606,54935,RHB7011 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381937,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183835,SAM000183834,297,302,9606,9606,54936,RHB7012 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381938,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183836,SAM000183835,297,302,9606,9606,54937,RHB7013 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381939,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183837,SAM000183836,297,302,9606,9606,54938,RHB7014 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381940,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183838,SAM000183837,297,302,9606,9606,54939,RHB7015 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381941,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183839,SAM000183838,297,302,9606,9606,54940,RHB7016 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381942,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183840,SAM000183839,297,302,9606,9606,54941,RHB7017 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381943,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183841,SAM000183840,297,302,9606,9606,54942,RHB7018 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381944,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183842,SAM000183841,297,302,9606,9606,54943,RHB7019 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381945,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183843,SAM000183842,297,302,9606,9606,54944,RHB7020 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381946,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183844,SAM000183843,297,302,9606,9606,54945,RHB7021 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381947,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183845,SAM000183844,297,302,9606,9606,54946,RHB7022 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381948,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183846,SAM000183845,297,302,9606,9606,54947,RHB7023 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381949,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183847,SAM000183846,297,302,9606,9606,54948,RHB7024 scRNA-Seq,,Homo sapiens,0,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381950,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183848,SAM000183847,297,302,9606,9606,54949,RHB7025 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381951,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183849,SAM000183848,297,302,9606,9606,54950,RHB7026 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381952,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183850,SAM000183849,297,302,9606,9606,54951,RHB7027 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381953,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183851,SAM000183850,297,302,9606,9606,54952,RHB7028 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381954,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183852,SAM000183851,297,302,9606,9606,54953,RHB7029 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381955,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183853,SAM000183852,297,302,9606,9606,54954,RHB7030 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381956,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183854,SAM000183853,297,302,9606,9606,54955,RHB7031 scRNA-Seq,,Homo sapiens,2036,blood,blood,UBERON:0000178,UBERON:0000178,Human Peripheral Blood,GEO:GSM5381957,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183855,SAM000183854,297,302,9606,9606,54956,RHO1135 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382822,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183856,SAM000183855,297,302,9606,9606,54957,RHO1136 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382823,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183857,SAM000183856,297,302,9606,9606,54958,RHO1137 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382824,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183858,SAM000183857,297,302,9606,9606,54959,RHO1138 scRNA-Seq,,Homo sapiens,0,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382825,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183859,SAM000183858,297,302,9606,9606,54960,RHO1139 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382826,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183860,SAM000183859,297,302,9606,9606,54961,RHO1140 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382827,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183861,SAM000183860,297,302,9606,9606,54962,RHO1141 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382828,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183862,SAM000183861,297,302,9606,9606,54963,RHO1142 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382829,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183863,SAM000183862,297,302,9606,9606,54964,RHO1143 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382830,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183864,SAM000183863,297,302,9606,9606,54965,RHO1144 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382831,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183865,SAM000183864,297,302,9606,9606,54966,RHO1145 scRNA-Seq,,Homo sapiens,0,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382832,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183866,SAM000183865,297,302,9606,9606,54967,RHO1146 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382833,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183867,SAM000183866,297,302,9606,9606,54968,RHO1147 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382834,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183868,SAM000183867,297,302,9606,9606,54969,RHO1148 scRNA-Seq,,Homo sapiens,0,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382835,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183869,SAM000183868,297,302,9606,9606,54970,RHO1149 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382836,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183870,SAM000183869,297,302,9606,9606,54971,RHO1150 scRNA-Seq,,Homo sapiens,0,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382837,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183871,SAM000183870,297,302,9606,9606,54972,RHO1151 scRNA-Seq,,Homo sapiens,0,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382838,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183872,SAM000183871,297,302,9606,9606,54973,RHO1152 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382839,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183873,SAM000183872,297,302,9606,9606,54974,RHO1153 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382840,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
183874,SAM000183873,297,302,9606,9606,54975,RHO1154 scRNA-Seq,,Homo sapiens,2036,tonsil,tonsil,UBERON:0002372,UBERON:0002372,Human Healthy Tonsil,GEO:GSM5382841,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 4000,Illumina,,,,,
